n,x,y,z
13839,460,2380,-560
13840,480,2380,-560
13841,-10000,-10000,-10000
13842,-10000,-10000,-10000
13843,-10000,-10000,-10000
13844,-10000,-10000,-10000
13845,-10000,-10000,-10000
13846,600,2380,-560
13847,620,2380,-560
13848,640,2380,-560
13849,660,2380,-560
13850,680,2380,-560
13851,-10000,-10000,-10000
13852,-10000,-10000,-10000
13853,-10000,-10000,-10000
13854,-10000,-10000,-10000
13855,-10000,-10000,-10000
13856,800,2380,-560
13857,820,2380,-560
13858,840,2380,-560
13859,860,2380,-560
13860,880,2380,-560
13861,-10000,-10000,-10000
13862,-10000,-10000,-10000
13863,-10000,-10000,-10000
13864,-10000,-10000,-10000
13865,-1000,2400,-700
13866,-980,2400,-700
13867,-960,2400,-700
13868,-940,2400,-700
13869,-920,2400,-700
13870,-900,2400,-700
13871,-880,2400,-700
13872,-860,2400,-700
13873,-840,2400,-700
13874,-820,2400,-700
13875,-800,2400,-700
13876,-780,2400,-700
13877,-760,2400,-700
13878,-740,2400,-700
13879,-720,2400,-700
13880,-10000,-10000,-10000
13881,-10000,-10000,-10000
13882,-10000,-10000,-10000
13883,-10000,-10000,-10000
13884,-10000,-10000,-10000
13885,-10000,-10000,-10000
13886,-10000,-10000,-10000
13887,-10000,-10000,-10000
13888,-10000,-10000,-10000
13889,-10000,-10000,-10000
13890,-10000,-10000,-10000
13891,-10000,-10000,-10000
13892,-10000,-10000,-10000
13893,-10000,-10000,-10000
13894,-10000,-10000,-10000
13895,-400,2400,-700
13896,-380,2400,-700
13897,-360,2400,-700
13898,-340,2400,-700
13899,-320,2400,-700
13900,-300,2400,-700
13901,-280,2400,-700
13902,-260,2400,-700
13903,-240,2400,-700
13904,-220,2400,-700
13905,-10000,-10000,-10000
13906,-10000,-10000,-10000
13907,-10000,-10000,-10000
13908,-10000,-10000,-10000
13909,-10000,-10000,-10000
13910,-10000,-10000,-10000
13911,-10000,-10000,-10000
13912,-10000,-10000,-10000
13913,-10000,-10000,-10000
13914,-10000,-10000,-10000
13915,-10000,-10000,-10000
13916,-10000,-10000,-10000
13917,-10000,-10000,-10000
13918,-10000,-10000,-10000
13919,-10000,-10000,-10000
13920,-10000,-10000,-10000
13921,-10000,-10000,-10000
13922,-10000,-10000,-10000
13923,-10000,-10000,-10000
13924,-10000,-10000,-10000
13925,200,2400,-700
13926,220,2400,-700
13927,240,2400,-700
13928,260,2400,-700
13929,280,2400,-700
13930,300,2400,-700
13931,320,2400,-700
13932,340,2400,-700
13933,360,2400,-700
13934,380,2400,-700
13935,400,2400,-700
13936,420,2400,-700
13937,440,2400,-700
13938,460,2400,-700
13939,480,2400,-700
13940,-10000,-10000,-10000
13941,-10000,-10000,-10000
13942,-10000,-10000,-10000
13943,-10000,-10000,-10000
13944,-10000,-10000,-10000
13945,-10000,-10000,-10000
13946,-10000,-10000,-10000
13947,-10000,-10000,-10000
13948,-10000,-10000,-10000
13949,-10000,-10000,-10000
13950,-10000,-10000,-10000
13951,-10000,-10000,-10000
13952,-10000,-10000,-10000
13953,-10000,-10000,-10000
13954,-10000,-10000,-10000
13955,800,2400,-700
13956,820,2400,-700
13957,840,2400,-700
13958,860,2400,-700
13959,880,2400,-700
13960,-10000,-10000,-10000
13961,-10000,-10000,-10000
13962,-10000,-10000,-10000
13963,-10000,-10000,-10000
13964,-1000,2420,-700
13965,-980,2420,-700
13966,-960,2420,-700
13967,-940,2420,-700
13968,-920,2420,-700
13969,-900,2420,-700
13970,-880,2420,-700
13971,-860,2420,-700
13972,-840,2420,-700
13973,-820,2420,-700
13974,-800,2420,-700
13975,-780,2420,-700
13976,-760,2420,-700
13977,-740,2420,-700
13978,-720,2420,-700
13979,-10000,-10000,-10000
13980,-10000,-10000,-10000
13981,-10000,-10000,-10000
13982,-10000,-10000,-10000
13983,-10000,-10000,-10000
13984,-10000,-10000,-10000
13985,-10000,-10000,-10000
13986,-10000,-10000,-10000
13987,-10000,-10000,-10000
13988,-10000,-10000,-10000
13989,-10000,-10000,-10000
13990,-10000,-10000,-10000
13991,-10000,-10000,-10000
13992,-10000,-10000,-10000
13993,-10000,-10000,-10000
13994,-400,2420,-700
13995,-380,2420,-700
13996,-360,2420,-700
13997,-340,2420,-700
13998,-320,2420,-700
13999,-300,2420,-700
14000,-280,2420,-700
14001,-260,2420,-700
14002,-240,2420,-700
14003,-220,2420,-700
14004,-10000,-10000,-10000
14005,-10000,-10000,-10000
14006,-10000,-10000,-10000
14007,-10000,-10000,-10000
14008,-10000,-10000,-10000
14009,-10000,-10000,-10000
14010,-10000,-10000,-10000
14011,-10000,-10000,-10000
14012,-10000,-10000,-10000
14013,-10000,-10000,-10000
14014,-10000,-10000,-10000
14015,-10000,-10000,-10000
14016,-10000,-10000,-10000
14017,-10000,-10000,-10000
14018,-10000,-10000,-10000
14019,-10000,-10000,-10000
14020,-10000,-10000,-10000
14021,-10000,-10000,-10000
14022,-10000,-10000,-10000
14023,-10000,-10000,-10000
14024,200,2420,-700
14025,220,2420,-700
14026,240,2420,-700
14027,260,2420,-700
14028,280,2420,-700
14029,300,2420,-700
14030,320,2420,-700
14031,340,2420,-700
14032,360,2420,-700
14033,380,2420,-700
14034,400,2420,-700
14035,420,2420,-700
14036,440,2420,-700
14037,460,2420,-700
14038,480,2420,-700
14039,-10000,-10000,-10000
14040,-10000,-10000,-10000
14041,-10000,-10000,-10000
14042,-10000,-10000,-10000
14043,-10000,-10000,-10000
14044,-10000,-10000,-10000
14045,-10000,-10000,-10000
14046,-10000,-10000,-10000
14047,-10000,-10000,-10000
14048,-10000,-10000,-10000
14049,-10000,-10000,-10000
14050,-10000,-10000,-10000
14051,-10000,-10000,-10000
14052,-10000,-10000,-10000
14053,-10000,-10000,-10000
14054,800,2420,-700
14055,820,2420,-700
14056,840,2420,-700
14057,860,2420,-700
14058,880,2420,-700
14059,-10000,-10000,-10000
14060,-10000,-10000,-10000
14061,-10000,-10000,-10000
14062,-10000,-10000,-10000
14063,-1000,2440,-700
14064,-980,2440,-700
14065,-960,2440,-700
14066,-940,2440,-700
14067,-920,2440,-700
14068,-900,2440,-700
14069,-880,2440,-700
14070,-860,2440,-700
14071,-840,2440,-700
14072,-820,2440,-700
14073,-800,2440,-700
14074,-780,2440,-700
14075,-760,2440,-700
14076,-740,2440,-700
14077,-720,2440,-700
14078,-10000,-10000,-10000
14079,-10000,-10000,-10000
14080,-10000,-10000,-10000
14081,-10000,-10000,-10000
14082,-10000,-10000,-10000
14083,-10000,-10000,-10000
14084,-10000,-10000,-10000
14085,-10000,-10000,-10000
14086,-10000,-10000,-10000
14087,-10000,-10000,-10000
14088,-10000,-10000,-10000
14089,-10000,-10000,-10000
14090,-10000,-10000,-10000
14091,-10000,-10000,-10000
14092,-10000,-10000,-10000
14093,-400,2440,-700
14094,-380,2440,-700
14095,-360,2440,-700
14096,-340,2440,-700
14097,-320,2440,-700
14098,-300,2440,-700
14099,-280,2440,-700
14100,-260,2440,-700
14101,-240,2440,-700
14102,-220,2440,-700
14103,-10000,-10000,-10000
14104,-10000,-10000,-10000
14105,-10000,-10000,-10000
14106,-10000,-10000,-10000
14107,-10000,-10000,-10000
14108,-10000,-10000,-10000
14109,-10000,-10000,-10000
14110,-10000,-10000,-10000
14111,-10000,-10000,-10000
14112,-10000,-10000,-10000
14113,-10000,-10000,-10000
14114,-10000,-10000,-10000
14115,-10000,-10000,-10000
14116,-10000,-10000,-10000
14117,-10000,-10000,-10000
14118,-10000,-10000,-10000
14119,-10000,-10000,-10000
14120,-10000,-10000,-10000
14121,-10000,-10000,-10000
14122,-10000,-10000,-10000
14123,200,2440,-700
14124,220,2440,-700
14125,240,2440,-700
14126,260,2440,-700
14127,280,2440,-700
14128,300,2440,-700
14129,320,2440,-700
14130,340,2440,-700
14131,360,2440,-700
14132,380,2440,-700
14133,400,2440,-700
14134,420,2440,-700
14135,440,2440,-700
14136,460,2440,-700
14137,480,2440,-700
14138,-10000,-10000,-10000
14139,-10000,-10000,-10000
14140,-10000,-10000,-10000
14141,-10000,-10000,-10000
14142,-10000,-10000,-10000
14143,-10000,-10000,-10000
14144,-10000,-10000,-10000
14145,-10000,-10000,-10000
14146,-10000,-10000,-10000
14147,-10000,-10000,-10000
14148,-10000,-10000,-10000
14149,-10000,-10000,-10000
14150,-10000,-10000,-10000
14151,-10000,-10000,-10000
14152,-10000,-10000,-10000
14153,800,2440,-700
14154,820,2440,-700
14155,840,2440,-700
14156,860,2440,-700
14157,880,2440,-700
14158,-10000,-10000,-10000
14159,-10000,-10000,-10000
14160,-10000,-10000,-10000
14161,-10000,-10000,-10000
14162,-1000,2460,-700
14163,-980,2460,-700
14164,-960,2460,-700
14165,-940,2460,-700
14166,-920,2460,-700
14167,-900,2460,-700
14168,-880,2460,-700
14169,-860,2460,-700
14170,-840,2460,-700
14171,-820,2460,-700
14172,-800,2460,-700
14173,-780,2460,-700
14174,-760,2460,-700
14175,-740,2460,-700
14176,-720,2460,-700
14177,-10000,-10000,-10000
14178,-10000,-10000,-10000
14179,-10000,-10000,-10000
14180,-10000,-10000,-10000
14181,-10000,-10000,-10000
14182,-10000,-10000,-10000
14183,-10000,-10000,-10000
14184,-10000,-10000,-10000
14185,-10000,-10000,-10000
14186,-10000,-10000,-10000
14187,-10000,-10000,-10000
14188,-10000,-10000,-10000
14189,-10000,-10000,-10000
14190,-10000,-10000,-10000
14191,-10000,-10000,-10000
14192,-400,2460,-700
14193,-380,2460,-700
14194,-360,2460,-700
14195,-340,2460,-700
14196,-320,2460,-700
14197,-300,2460,-700
14198,-280,2460,-700
14199,-260,2460,-700
14200,-240,2460,-700
14201,-220,2460,-700
14202,-10000,-10000,-10000
14203,-10000,-10000,-10000
14204,-10000,-10000,-10000
14205,-10000,-10000,-10000
14206,-10000,-10000,-10000
14207,-10000,-10000,-10000
14208,-10000,-10000,-10000
14209,-10000,-10000,-10000
14210,-10000,-10000,-10000
14211,-10000,-10000,-10000
14212,-10000,-10000,-10000
14213,-10000,-10000,-10000
14214,-10000,-10000,-10000
14215,-10000,-10000,-10000
14216,-10000,-10000,-10000
14217,-10000,-10000,-10000
14218,-10000,-10000,-10000
14219,-10000,-10000,-10000
14220,-10000,-10000,-10000
14221,-10000,-10000,-10000
14222,200,2460,-700
14223,220,2460,-700
14224,240,2460,-700
14225,260,2460,-700
14226,280,2460,-700
14227,300,2460,-700
14228,320,2460,-700
14229,340,2460,-700
14230,360,2460,-700
14231,380,2460,-700
14232,400,2460,-700
14233,420,2460,-700
14234,440,2460,-700
14235,460,2460,-700
14236,480,2460,-700
14237,-10000,-10000,-10000
14238,-10000,-10000,-10000
14239,-10000,-10000,-10000
14240,-10000,-10000,-10000
14241,-10000,-10000,-10000
14242,-10000,-10000,-10000
14243,-10000,-10000,-10000
14244,-10000,-10000,-10000
14245,-10000,-10000,-10000
14246,-10000,-10000,-10000
14247,-10000,-10000,-10000
14248,-10000,-10000,-10000
14249,-10000,-10000,-10000
14250,-10000,-10000,-10000
14251,-10000,-10000,-10000
14252,800,2460,-700
14253,820,2460,-700
14254,840,2460,-700
14255,860,2460,-700
14256,880,2460,-700
14257,-10000,-10000,-10000
14258,-10000,-10000,-10000
14259,-10000,-10000,-10000
14260,-10000,-10000,-10000
14261,-1000,2480,-700
14262,-980,2480,-700
14263,-960,2480,-700
14264,-940,2480,-700
14265,-920,2480,-700
14266,-900,2480,-700
14267,-880,2480,-700
14268,-860,2480,-700
14269,-840,2480,-700
14270,-820,2480,-700
14271,-800,2480,-700
14272,-780,2480,-700
14273,-760,2480,-700
14274,-740,2480,-700
14275,-720,2480,-700
14276,-10000,-10000,-10000
14277,-10000,-10000,-10000
14278,-10000,-10000,-10000
14279,-10000,-10000,-10000
14280,-10000,-10000,-10000
14281,-10000,-10000,-10000
14282,-10000,-10000,-10000
14283,-10000,-10000,-10000
14284,-10000,-10000,-10000
14285,-10000,-10000,-10000
14286,-10000,-10000,-10000
14287,-10000,-10000,-10000
14288,-10000,-10000,-10000
14289,-10000,-10000,-10000
14290,-10000,-10000,-10000
14291,-400,2480,-700
14292,-380,2480,-700
14293,-360,2480,-700
14294,-340,2480,-700
14295,-320,2480,-700
14296,-300,2480,-700
14297,-280,2480,-700
14298,-260,2480,-700
14299,-240,2480,-700
14300,-220,2480,-700
14301,-10000,-10000,-10000
14302,-10000,-10000,-10000
14303,-10000,-10000,-10000
14304,-10000,-10000,-10000
14305,-10000,-10000,-10000
14306,-10000,-10000,-10000
14307,-10000,-10000,-10000
14308,-10000,-10000,-10000
14309,-10000,-10000,-10000
14310,-10000,-10000,-10000
14311,-10000,-10000,-10000
14312,-10000,-10000,-10000
14313,-10000,-10000,-10000
14314,-10000,-10000,-10000
14315,-10000,-10000,-10000
14316,-10000,-10000,-10000
14317,-10000,-10000,-10000
14318,-10000,-10000,-10000
14319,-10000,-10000,-10000
14320,-10000,-10000,-10000
14321,200,2480,-700
14322,220,2480,-700
14323,240,2480,-700
14324,260,2480,-700
14325,280,2480,-700
14326,300,2480,-700
14327,320,2480,-700
14328,340,2480,-700
14329,360,2480,-700
14330,380,2480,-700
14331,400,2480,-700
14332,420,2480,-700
14333,440,2480,-700
14334,460,2480,-700
14335,480,2480,-700
14336,-10000,-10000,-10000
14337,-10000,-10000,-10000
14338,-10000,-10000,-10000
14339,-10000,-10000,-10000
14340,-10000,-10000,-10000
14341,-10000,-10000,-10000
14342,-10000,-10000,-10000
14343,-10000,-10000,-10000
14344,-10000,-10000,-10000
14345,-10000,-10000,-10000
14346,-10000,-10000,-10000
14347,-10000,-10000,-10000
14348,-10000,-10000,-10000
14349,-10000,-10000,-10000
14350,-10000,-10000,-10000
14351,800,2480,-700
14352,820,2480,-700
14353,840,2480,-700
14354,860,2480,-700
14355,880,2480,-700
14356,-10000,-10000,-10000
14357,-10000,-10000,-10000
14358,-10000,-10000,-10000
14359,-10000,-10000,-10000
14360,-1000,2500,-700
14361,-980,2500,-700
14362,-960,2500,-700
14363,-940,2500,-700
14364,-920,2500,-700
14365,-10000,-10000,-10000
14366,-10000,-10000,-10000
14367,-10000,-10000,-10000
14368,-10000,-10000,-10000
14369,-10000,-10000,-10000
14370,-10000,-10000,-10000
14371,-10000,-10000,-10000
14372,-10000,-10000,-10000
14373,-10000,-10000,-10000
14374,-10000,-10000,-10000
14375,-700,2500,-700
14376,-680,2500,-700
14377,-660,2500,-700
14378,-640,2500,-700
14379,-620,2500,-700
14380,-600,2500,-700
14381,-580,2500,-700
14382,-560,2500,-700
14383,-540,2500,-700
14384,-520,2500,-700
14385,-10000,-10000,-10000
14386,-10000,-10000,-10000
14387,-10000,-10000,-10000
14388,-10000,-10000,-10000
14389,-10000,-10000,-10000
14390,-10000,-10000,-10000
14391,-10000,-10000,-10000
14392,-10000,-10000,-10000
14393,-10000,-10000,-10000
14394,-10000,-10000,-10000
14395,-10000,-10000,-10000
14396,-10000,-10000,-10000
14397,-10000,-10000,-10000
14398,-10000,-10000,-10000
14399,-10000,-10000,-10000
14400,-10000,-10000,-10000
14401,-10000,-10000,-10000
14402,-10000,-10000,-10000
14403,-10000,-10000,-10000
14404,-10000,-10000,-10000
14405,-10000,-10000,-10000
14406,-10000,-10000,-10000
14407,-10000,-10000,-10000
14408,-10000,-10000,-10000
14409,-10000,-10000,-10000
14410,0,2500,-700
14411,20,2500,-700
14412,40,2500,-700
14413,60,2500,-700
14414,80,2500,-700
14415,-10000,-10000,-10000
14416,-10000,-10000,-10000
14417,-10000,-10000,-10000
14418,-10000,-10000,-10000
14419,-10000,-10000,-10000
14420,-10000,-10000,-10000
14421,-10000,-10000,-10000
14422,-10000,-10000,-10000
14423,-10000,-10000,-10000
14424,-10000,-10000,-10000
14425,-10000,-10000,-10000
14426,-10000,-10000,-10000
14427,-10000,-10000,-10000
14428,-10000,-10000,-10000
14429,-10000,-10000,-10000
14430,400,2500,-700
14431,420,2500,-700
14432,440,2500,-700
14433,460,2500,-700
14434,480,2500,-700
14435,-10000,-10000,-10000
14436,-10000,-10000,-10000
14437,-10000,-10000,-10000
14438,-10000,-10000,-10000
14439,-10000,-10000,-10000
14440,-10000,-10000,-10000
14441,-10000,-10000,-10000
14442,-10000,-10000,-10000
14443,-10000,-10000,-10000
14444,-10000,-10000,-10000
14445,-10000,-10000,-10000
14446,-10000,-10000,-10000
14447,-10000,-10000,-10000
14448,-10000,-10000,-10000
14449,-10000,-10000,-10000
14450,-10000,-10000,-10000
14451,-10000,-10000,-10000
14452,-10000,-10000,-10000
14453,-10000,-10000,-10000
14454,-10000,-10000,-10000
14455,-10000,-10000,-10000
14456,-10000,-10000,-10000
14457,-10000,-10000,-10000
14458,-10000,-10000,-10000
14459,-1000,2520,-700
14460,-980,2520,-700
14461,-960,2520,-700
14462,-940,2520,-700
14463,-920,2520,-700
14464,-10000,-10000,-10000
14465,-10000,-10000,-10000
14466,-10000,-10000,-10000
14467,-10000,-10000,-10000
14468,-10000,-10000,-10000
14469,-10000,-10000,-10000
14470,-10000,-10000,-10000
14471,-10000,-10000,-10000
14472,-10000,-10000,-10000
14473,-10000,-10000,-10000
14474,-700,2520,-700
14475,-680,2520,-700
14476,-660,2520,-700
14477,-640,2520,-700
14478,-620,2520,-700
14479,-600,2520,-700
14480,-580,2520,-700
14481,-560,2520,-700
14482,-540,2520,-700
14483,-520,2520,-700
14484,-10000,-10000,-10000
14485,-10000,-10000,-10000
14486,-10000,-10000,-10000
14487,-10000,-10000,-10000
14488,-10000,-10000,-10000
14489,-10000,-10000,-10000
14490,-10000,-10000,-10000
14491,-10000,-10000,-10000
14492,-10000,-10000,-10000
14493,-10000,-10000,-10000
14494,-10000,-10000,-10000
14495,-10000,-10000,-10000
14496,-10000,-10000,-10000
14497,-10000,-10000,-10000
14498,-10000,-10000,-10000
14499,-10000,-10000,-10000
14500,-10000,-10000,-10000
14501,-10000,-10000,-10000
14502,-10000,-10000,-10000
14503,-10000,-10000,-10000
14504,-10000,-10000,-10000
14505,-10000,-10000,-10000
14506,-10000,-10000,-10000
14507,-10000,-10000,-10000
14508,-10000,-10000,-10000
14509,0,2520,-700
14510,20,2520,-700
14511,40,2520,-700
14512,60,2520,-700
14513,80,2520,-700
14514,-10000,-10000,-10000
14515,-10000,-10000,-10000
14516,-10000,-10000,-10000
14517,-10000,-10000,-10000
14518,-10000,-10000,-10000
14519,-10000,-10000,-10000
14520,-10000,-10000,-10000
14521,-10000,-10000,-10000
14522,-10000,-10000,-10000
14523,-10000,-10000,-10000
14524,-10000,-10000,-10000
14525,-10000,-10000,-10000
14526,-10000,-10000,-10000
14527,-10000,-10000,-10000
14528,-10000,-10000,-10000
14529,400,2520,-700
14530,420,2520,-700
14531,440,2520,-700
14532,460,2520,-700
14533,480,2520,-700
14534,-10000,-10000,-10000
14535,-10000,-10000,-10000
14536,-10000,-10000,-10000
14537,-10000,-10000,-10000
14538,-10000,-10000,-10000
14539,-10000,-10000,-10000
14540,-10000,-10000,-10000
14541,-10000,-10000,-10000
14542,-10000,-10000,-10000
14543,-10000,-10000,-10000
14544,-10000,-10000,-10000
14545,-10000,-10000,-10000
14546,-10000,-10000,-10000
14547,-10000,-10000,-10000
14548,-10000,-10000,-10000
14549,-10000,-10000,-10000
14550,-10000,-10000,-10000
14551,-10000,-10000,-10000
14552,-10000,-10000,-10000
14553,-10000,-10000,-10000
14554,-10000,-10000,-10000
14555,-10000,-10000,-10000
14556,-10000,-10000,-10000
14557,-10000,-10000,-10000
14558,-1000,2540,-700
14559,-980,2540,-700
14560,-960,2540,-700
14561,-940,2540,-700
14562,-920,2540,-700
14563,-10000,-10000,-10000
14564,-10000,-10000,-10000
14565,-10000,-10000,-10000
14566,-10000,-10000,-10000
14567,-10000,-10000,-10000
14568,-10000,-10000,-10000
14569,-10000,-10000,-10000
14570,-10000,-10000,-10000
14571,-10000,-10000,-10000
14572,-10000,-10000,-10000
14573,-700,2540,-700
14574,-680,2540,-700
14575,-660,2540,-700
14576,-640,2540,-700
14577,-620,2540,-700
14578,-600,2540,-700
14579,-580,2540,-700
14580,-560,2540,-700
14581,-540,2540,-700
14582,-520,2540,-700
14583,-10000,-10000,-10000
14584,-10000,-10000,-10000
14585,-10000,-10000,-10000
14586,-10000,-10000,-10000
14587,-10000,-10000,-10000
14588,-10000,-10000,-10000
14589,-10000,-10000,-10000
14590,-10000,-10000,-10000
14591,-10000,-10000,-10000
14592,-10000,-10000,-10000
14593,-10000,-10000,-10000
14594,-10000,-10000,-10000
14595,-10000,-10000,-10000
14596,-10000,-10000,-10000
14597,-10000,-10000,-10000
14598,-10000,-10000,-10000
14599,-10000,-10000,-10000
14600,-10000,-10000,-10000
14601,-10000,-10000,-10000
14602,-10000,-10000,-10000
14603,-10000,-10000,-10000
14604,-10000,-10000,-10000
14605,-10000,-10000,-10000
14606,-10000,-10000,-10000
14607,-10000,-10000,-10000
14608,0,2540,-700
14609,20,2540,-700
14610,40,2540,-700
14611,60,2540,-700
14612,80,2540,-700
14613,-10000,-10000,-10000
14614,-10000,-10000,-10000
14615,-10000,-10000,-10000
14616,-10000,-10000,-10000
14617,-10000,-10000,-10000
14618,-10000,-10000,-10000
14619,-10000,-10000,-10000
14620,-10000,-10000,-10000
14621,-10000,-10000,-10000
14622,-10000,-10000,-10000
14623,-10000,-10000,-10000
14624,-10000,-10000,-10000
14625,-10000,-10000,-10000
14626,-10000,-10000,-10000
14627,-10000,-10000,-10000
14628,400,2540,-700
14629,420,2540,-700
14630,440,2540,-700
14631,460,2540,-700
14632,480,2540,-700
14633,-10000,-10000,-10000
14634,-10000,-10000,-10000
14635,-10000,-10000,-10000
14636,-10000,-10000,-10000
14637,-10000,-10000,-10000
14638,-10000,-10000,-10000
14639,-10000,-10000,-10000
14640,-10000,-10000,-10000
14641,-10000,-10000,-10000
14642,-10000,-10000,-10000
14643,-10000,-10000,-10000
14644,-10000,-10000,-10000
14645,-10000,-10000,-10000
14646,-10000,-10000,-10000
14647,-10000,-10000,-10000
14648,-10000,-10000,-10000
14649,-10000,-10000,-10000
14650,-10000,-10000,-10000
14651,-10000,-10000,-10000
